zcta19,any_open_park,count_open_parks,count_open_parks_tc10,count_open_parks_tc5,count_open_parks_tc3,zcta_area,zcta_area_sqmiles,tot_park_area,tot_park_area_sqmiles,prop_park_area_zcta
"20837",1,17,"10 or more","5 or more","3 or more",1.182e+08,45.64603,1.01e+07,3.899003,.0854182
"99335",0,0,0,0,0,4.472e+08,172.6613,0,0,0
"99336",1,28,"10 or more","5 or more","3 or more",38044474,14.68905,2057976,.794589,.054094
"99337",1,11,"10 or more","5 or more","3 or more",4.449e+08,171.7674,1281837,.49492,.0028813
"99338",1,6,6,"5 or more","3 or more",1.721e+08,66.46075,389989.8,.1505759,.0022656
"99341",0,0,0,0,0,1.037e+09,400.3582,0,0,0
"99343",0,0,0,0,0,4.353e+08,168.0798,0,0,0
"99344",1,6,6,"5 or more","3 or more",1.186e+09,457.864,1136668,.43887,.0009585
"99345",0,0,0,0,0,5.299e+08,204.5996,0,0,0
"99346",0,0,0,0,0,3.380e+08,130.51,0,0,0
"99347",1,1,1,1,1,1.982e+09,765.3096,19894.05,.0076811,.00001
"99348",0,0,0,0,0,1.366e+09,527.4164,0,0,0
"99349",1,1,1,1,1,7.251e+08,279.946,30681.08,.011846,.0000423
"99350",1,6,6,"5 or more","3 or more",1.482e+09,572.3482,74987.98,.028953,.0000506
"99352",1,48,"10 or more","5 or more","3 or more",63153877,24.38385,9489672,3.663983,.1502627
"99353",1,16,"10 or more","5 or more","3 or more",69801128,26.95037,344693.5,.1330869,.0049382
"99354",1,22,"10 or more","5 or more","3 or more",52729060,20.3588,3019641,1.16589,.0572671
"99356",0,0,0,0,0,6.906e+08,266.6561,0,0,0
"99357",0,0,0,0,0,6.042e+08,233.2822,0,0,0
"99359",0,0,0,0,0,2.224e+08,85.85061,0,0,0
"99360",0,0,0,0,0,4.075e+08,157.3498,0,0,0
"99361",0,0,0,0,0,5.795e+08,223.7616,0,0,0
"99362",1,23,"10 or more","5 or more","3 or more",8.306e+08,320.6993,5.29e+07,20.40676,.0636321
"99363",1,1,1,1,1,1.492e+08,57.58987,864.1276,.0003336,5.79e-06
"99371",0,0,0,0,0,5.283e+08,203.9942,0,0,0
"99401",0,0,0,0,0,5.726e+08,221.064,0,0,0
"99402",1,4,4,4,4,7.464e+08,288.199,129939.2,.0501698,.0001741
"99403",1,8,8,"5 or more","3 or more",3.994e+08,154.1935,366660.2,.1415683,.0009181
"98001",1,25,"10 or more","5 or more","3 or more",48988986,18.91475,1474368,.5692568,.0300959
"98002",1,26,"10 or more","5 or more","3 or more",18839001,7.273779,859280.8,.3317702,.0456118
"83201",1,13,"10 or more","5 or more","3 or more",91717000,35.41213,656117.2,.2533283,.0071537
"98003",1,16,"10 or more","5 or more","3 or more",30399712,11.73739,1171031,.4521374,.0385211
"98004",1,41,"10 or more","5 or more","3 or more",22332319,8.622557,945375.4,.3650115,.0423322
"83202",1,23,"10 or more","5 or more","3 or more",3.660e+08,141.3284,618681.9,.2388744,.0016902
"98005",1,24,"10 or more","5 or more","3 or more",19479815,7.521199,2703293,1.043747,.1387741
"83203",1,1,1,1,1,35403327,13.6693,3858.421,.0014897,.000109
"98006",1,67,"10 or more","5 or more","3 or more",29623638,11.43775,5367805,2.072521,.1812001
"98007",1,13,"10 or more","5 or more","3 or more",11377196,4.39276,851621.9,.3288131,.0748534
"98008",1,28,"10 or more","5 or more","3 or more",21708949,8.381872,1458717,.5632138,.0671943
"98010",1,14,"10 or more","5 or more","3 or more",41602902,16.06297,2890645,1.116084,.0694818
"83204",1,15,"10 or more","5 or more","3 or more",5.969e+08,230.4609,418043.7,.1614076,.0007004
"41659",0,0,0,0,0,7047430,2.721028,0,0,0
"41660",0,0,0,0,0,17475746,6.747423,0,0,0
"41663",0,0,0,0,0,4643893,1.793017,0,0,0
"41666",0,0,0,0,0,23486932,9.068356,0,0,0
"41667",0,0,0,0,0,20551770,7.935083,0,0,0
"41669",0,0,0,0,0,9003029,3.476089,0,0,0
"41701",1,3,3,3,"3 or more",3.852e+08,148.7364,198137.9,.0765015,.0005143
"41712",0,0,0,0,0,13627310,5.261534,0,0,0
"41713",0,0,0,0,0,381469,.147286,0,0,0
"41714",1,1,1,1,1,73062997,28.20978,6.35e+07,24.53363,.8696852
"41719",0,0,0,0,0,30689411,11.84925,0,0,0
"41721",1,1,1,1,1,1.010e+08,38.99132,1.32e+07,5.10672,.1309707
"41722",0,0,0,0,0,62456831,24.11472,0,0,0
"41723",0,0,0,0,0,53791248,20.76892,0,0,0
"41725",0,0,0,0,0,3525318,1.361133,0,0,0
"41727",0,0,0,0,0,29119410,11.24307,0,0,0
"41729",0,0,0,0,0,454993,.1756738,0,0,0
"41731",0,0,0,0,0,69958692,27.0112,0,0,0
"41735",0,0,0,0,0,22581131,8.718623,0,0,0
"70753",0,0,0,0,0,1.899e+08,73.30807,0,0,0
"80832",0,0,0,0,0,6.196e+08,239.2306,0,0,0
"75480",0,0,0,0,0,94469373,36.47483,0,0,0
"75481",0,0,0,0,0,1.834e+08,70.79762,0,0,0
"70754",0,0,0,0,0,3.145e+08,121.4431,0,0,0
"80833",0,0,0,0,0,1.228e+09,474.2331,0,0,0
"70755",1,1,1,1,1,62692735,24.2058,37545.77,.0144965,.0005989
"80834",0,0,0,0,0,7.439e+08,287.2047,0,0,0
"70756",0,0,0,0,0,36527870,14.10349,0,0,0
"80835",0,0,0,0,0,3.709e+08,143.2161,0,0,0
"70757",1,3,3,3,"3 or more",1.273e+08,49.13245,69108.39,.0266829,.0005431
"80836",0,0,0,0,0,9.833e+08,379.6636,0,0,0
"70759",0,0,0,0,0,1.209e+08,46.67116,0,0,0
"70760",1,5,5,"5 or more",5,99854612,38.55408,324266.2,.1251999,.0032474
"80840",1,1,1,1,1,74870194,28.90754,346968.4,.1339652,.0046343
"70761",0,0,0,0,0,1.612e+08,62.25674,0,0,0
"80860",1,1,1,1,1,1.958e+08,75.60973,1.38e+07,5.343253,.0706689
"70762",0,0,0,0,0,51229346,19.77976,0,0,0
"62301",1,16,"10 or more","5 or more","3 or more",30716566,11.85973,935725.6,.3612857,.0304632
"54143",1,10,"10 or more","5 or more","3 or more",1.915e+08,73.92815,618661.1,.2388664,.0032311
"54149",1,1,1,1,1,3.307e+08,127.6897,2.28e+08,88.06189,.6896555
"54150",0,0,0,0,0,45447089,17.54722,0,0,0
"62305",1,9,9,"5 or more","3 or more",3.793e+08,146.4639,1582482,.6109998,.0041717
"62311",0,0,0,0,0,1.323e+08,51.0854,0,0,0
"54151",1,4,4,4,4,3.180e+08,122.7628,85457.24,.0329952,.0002688
"62312",0,0,0,0,0,2.387e+08,92.14732,0,0,0
"62313",0,0,0,0,0,1.098e+08,42.37991,0,0,0
"54153",1,7,7,"5 or more","3 or more",2.764e+08,106.7206,359076,.13864,.0012991
"62314",0,0,0,0,0,1.809e+08,69.85957,0,0,0
"62316",0,0,0,0,0,1.067e+08,41.18165,0,0,0
"62319",0,0,0,0,0,1.052e+08,40.60218,0,0,0
"54154",1,4,4,4,4,2.183e+08,84.2701,109675.5,.042346,.0005025
"54155",1,3,3,3,"3 or more",89155527,34.42314,193219.8,.0746026,.0021672
"62320",0,0,0,0,0,2.259e+08,87.21735,0,0,0
"54156",1,1,1,1,1,3.581e+08,138.2466,.5458636,2.11e-07,1.52e-09
"62321",1,2,2,2,2,4.345e+08,167.7452,169235.9,.0653424,.0003895
"62323",0,0,0,0,0,1.091e+08,42.12982,0,0,0
"54157",1,12,"10 or more","5 or more","3 or more",2.371e+08,91.5602,311903.4,.1204266,.0013153
"54159",0,0,0,0,0,1.639e+08,63.29617,0,0,0
"54160",1,1,1,1,1,1194596,.4612361,82214.06,.031743,.0688216
"62324",0,0,0,0,0,2.294e+08,88.59106,0,0,0
"62325",0,0,0,0,0,40804921,15.75487,0,0,0
"54161",1,1,1,1,1,3.326e+08,128.399,1.14e+07,4.412923,.0343688
"62326",0,0,0,0,0,1.972e+08,76.1535,0,0,0
"62330",0,0,0,0,0,2.153e+08,83.14536,0,0,0
"54162",1,7,7,"5 or more","3 or more",2.956e+08,114.1436,1010868,.3902982,.0034194
"62334",0,0,0,0,0,5801246,2.239874,0,0,0
"62336",0,0,0,0,0,153002,.0590744,0,0,0
"62338",0,0,0,0,0,95168697,36.74484,0,0,0
"62339",0,0,0,0,0,84624562,32.67373,0,0,0
"54165",1,6,6,"5 or more","3 or more",2.420e+08,93.45397,694034.3,.2679681,.0028674
"56581",0,0,0,0,0,1.030e+08,39.77377,0,0,0
"56583",0,0,0,0,0,2.076e+08,80.13943,0,0,0
"56584",0,0,0,0,0,3.554e+08,137.2062,0,0,0
"56585",1,1,1,1,1,3.047e+08,117.6524,4459327,1.721756,.0146343
"56586",0,0,0,0,0,2.198e+08,84.87683,0,0,0
"56587",0,0,0,0,0,1.723e+08,66.53284,0,0,0
"56588",0,0,0,0,0,1.496e+08,57.75406,0,0,0
"56589",1,1,1,1,1,6.946e+08,268.1856,811147.9,.313186,.0011678
"56590",0,0,0,0,0,2.057e+08,79.40958,0,0,0
"56591",0,0,0,0,0,2392410,.9237146,0,0,0
"56592",0,0,0,0,0,1.541e+08,59.49771,0,0,0
"56593",0,0,0,0,0,46158,.0178217,0,0,0
"56594",0,0,0,0,0,2.475e+08,95.56806,0,0,0
"56601",1,24,"10 or more","5 or more","3 or more",1.080e+09,416.9601,8000654,3.08907,.0074086
"56621",0,0,0,0,0,8.354e+08,322.5526,0,0,0
"56623",0,0,0,0,0,1.262e+09,487.2377,0,0,0
"56626",0,0,0,0,0,1.687e+08,65.13021,0,0,0
"56627",0,0,0,0,0,2.182e+09,842.432,0,0,0
"56628",0,0,0,0,0,7.100e+08,274.1374,0,0,0
"56629",0,0,0,0,0,6.489e+08,250.5465,0,0,0
"56630",0,0,0,0,0,7.222e+08,278.8305,0,0,0
"56633",0,0,0,0,0,7.946e+08,306.7776,0,0,0
"56634",0,0,0,0,0,3.150e+08,121.6326,0,0,0
"56636",0,0,0,0,0,1.449e+09,559.5374,0,0,0
"56637",0,0,0,0,0,70032748,27.03979,0,0,0
"56639",0,0,0,0,0,7.961e+08,307.3795,0,0,0
"56641",0,0,0,0,0,1.014e+08,39.16959,0,0,0
"56644",0,0,0,0,0,2.737e+08,105.6949,0,0,0
"56646",0,0,0,0,0,2.062e+08,79.6032,0,0,0
"56647",0,0,0,0,0,2.263e+08,87.36192,0,0,0
"56649",1,8,8,"5 or more","3 or more",9.045e+08,349.2487,846855.4,.3269727,.0009362
"56650",0,0,0,0,0,4.652e+08,179.6113,0,0,0
"56651",0,0,0,0,0,1.814e+08,70.05355,0,0,0
"56652",0,0,0,0,0,2.262e+08,87.35364,0,0,0
"56653",1,1,1,1,1,1.637e+09,632.1809,294140.8,.1135684,.0001796
"56654",0,0,0,0,0,3.060e+08,118.1455,0,0,0
"56655",0,0,0,0,0,3.457e+08,133.4568,0,0,0
"21523",1,1,1,1,1,1892814,.7308196,10965.74,.0042339,.0057934
"21524",1,1,1,1,1,8959349,3.459224,289.4608,.0001118,.0000323
"21529",1,2,2,2,2,9468458,3.655792,64068.39,.0247369,.0067665
"21530",0,0,0,0,0,1.466e+08,56.5963,0,0,0
"08050",1,11,"10 or more","5 or more","3 or more",95849007,37.00751,2.21e+07,8.516607,.2301319
"21531",0,0,0,0,0,1.625e+08,62.74811,0,0,0
"08051",1,1,1,1,1,9805509,3.785928,131542.3,.0507888,.0134151
"08052",1,1,1,1,1,9925704,3.832336,171.2072,.0000661,.0000172
"21532",1,8,8,"5 or more","3 or more",2.020e+08,78.00977,560754.1,.2165084,.0027754
"08053",1,5,5,"5 or more",5,76605958,29.57773,2160010,.8339844,.0281964
"21536",0,0,0,0,0,2.581e+08,99.64446,0,0,0
"21538",0,0,0,0,0,46821680,18.07795,0,0,0
"21539",1,3,3,3,"3 or more",89905058,34.71254,2073633,.8006341,.0230647
"21540",0,0,0,0,0,809332,.3124848,0,0,0
"21541",0,0,0,0,0,71354912,27.55029,0,0,0
"21542",0,0,0,0,0,1776310,.6858371,0,0,0
"21543",0,0,0,0,0,3525758,1.361303,0,0,0
"21545",0,0,0,0,0,37256334,14.38475,0,0,0
"26288",1,1,1,1,1,5.998e+08,231.5672,4.23e+07,16.33638,.070547
"26291",1,1,1,1,1,1.630e+08,62.9421,1.07e+08,41.21307,.6547774
"68751",0,0,0,0,0,414369,.1599888,0,0,0
"68752",0,0,0,0,0,3.786e+08,146.1781,0,0,0
"68753",0,0,0,0,0,3.813e+08,147.2157,0,0,0
"68755",0,0,0,0,0,3.754e+08,144.9566,0,0,0
"68756",0,0,0,0,0,3.395e+08,131.0661,0,0,0
"68757",0,0,0,0,0,3.405e+08,131.4863,0,0,0
"68758",0,0,0,0,0,2.911e+08,112.3815,0,0,0
"68759",0,0,0,0,0,6.366e+08,245.7825,0,0,0
"68760",0,0,0,0,0,5.796e+08,223.7814,0,0,0
"68761",0,0,0,0,0,1.021e+08,39.41918,0,0,0
"68763",1,6,6,"5 or more","3 or more",1.404e+09,542.0629,249896.4,.0964855,.000178
"68764",0,0,0,0,0,3.528e+08,136.2046,0,0,0
"68765",0,0,0,0,0,3.031e+08,117.0196,0,0,0
"68766",0,0,0,0,0,3.186e+08,123.0181,0,0,0
"68767",0,0,0,0,0,5.496e+08,212.2,0,0,0
"68768",0,0,0,0,0,1.799e+08,69.45856,0,0,0
"68769",0,0,0,0,0,3.719e+08,143.6081,0,0,0
"68770",0,0,0,0,0,2.435e+08,94.02563,0,0,0
"68771",0,0,0,0,0,3.804e+08,146.8904,0,0,0
"68773",0,0,0,0,0,1.381e+08,53.3349,0,0,0
"68774",0,0,0,0,0,1.088e+08,42.02518,0,0,0
"68776",1,6,6,"5 or more","3 or more",56339445,21.75278,1139778,.4400708,.0202306
"68777",0,0,0,0,0,4.620e+08,178.3961,0,0,0
"68778",0,0,0,0,0,1.230e+09,475.0256,0,0,0
"68779",0,0,0,0,0,4.453e+08,171.9446,0,0,0
"68812",0,0,0,0,0,3.063e+08,118.2706,0,0,0
"68813",0,0,0,0,0,1.459e+09,563.2388,0,0,0
"68958",0,0,0,0,0,1.932e+08,74.59154,0,0,0
"68959",1,5,5,"5 or more",5,7.917e+08,305.6606,83760.03,.0323399,.0001058
"68960",0,0,0,0,0,1.413e+08,54.55347,0,0,0
"68961",0,0,0,0,0,3.283e+08,126.7671,0,0,0
"68964",0,0,0,0,0,81815293,31.58906,0,0,0
"68966",0,0,0,0,0,3.191e+08,123.213,0,0,0
"23024",0,0,0,0,0,3.020e+08,116.5942,0,0,0
"23025",0,0,0,0,0,3819795,1.474831,0,0,0
"23027",0,0,0,0,0,1.187e+08,45.84627,0,0,0
"49905",0,0,0,0,0,1.852e+08,71.5018,0,0,0
"49908",0,0,0,0,0,2.966e+08,114.5363,0,0,0
"23030",0,0,0,0,0,4.377e+08,168.9872,0,0,0
"49910",0,0,0,0,0,3.381e+08,130.5497,0,0,0
"23032",0,0,0,0,0,44127265,17.03763,0,0,0
"43725",1,5,5,"5 or more",5,3.520e+08,135.921,240950.4,.0930315,.0006845
"23035",0,0,0,0,0,45513327,17.57279,0,0,0
"43727",0,0,0,0,0,1.963e+08,75.77601,0,0,0
"49911",0,0,0,0,0,1.073e+08,41.4325,0,0,0
"43728",0,0,0,0,0,96787794,37.36998,0,0,0
"23038",0,0,0,0,0,1.967e+08,75.93555,0,0,0
"23039",0,0,0,0,0,39502333,15.25194,0,0,0
"49912",0,0,0,0,0,5.589e+08,215.7758,0,0,0
"43730",1,1,1,1,1,1.208e+08,46.64927,1.83e+07,7.079204,.1517538
"43731",1,2,2,2,2,1.330e+08,51.34959,121578,.0469415,.0009142
"23040",0,0,0,0,0,3.842e+08,148.3235,0,0,0
"49913",1,5,5,"5 or more",5,1.857e+08,71.70685,511736.4,.1975825,.0027554
"23043",0,0,0,0,0,39958637,15.42812,0,0,0
"49915",1,2,2,2,2,2333673,.9010362,16770.2,.006475,.0071862
"72553",0,0,0,0,0,977494,.3774126,0,0,0
"72554",1,2,2,2,2,4.002e+08,154.5075,254693.8,.0983378,.0006365
"72555",0,0,0,0,0,35725982,13.79388,0,0,0
"72556",1,1,1,1,1,3.994e+08,154.1995,2436.514,.0009407,6.10e-06
"72560",1,1,1,1,1,8.501e+08,328.216,1.08e+08,41.8853,.127615
"72561",0,0,0,0,0,1.327e+08,51.23109,0,0,0
"72562",0,0,0,0,0,2.179e+08,84.1188,0,0,0
"72564",0,0,0,0,0,77026871,29.74024,0,0,0
"72565",0,0,0,0,0,99143492,38.27952,0,0,0
"72566",0,0,0,0,0,1.220e+08,47.0908,0,0,0
"72567",0,0,0,0,0,29964614,11.5694,0,0,0
"72568",0,0,0,0,0,1.206e+08,46.55725,0,0,0
"72569",0,0,0,0,0,1.078e+08,41.60313,0,0,0
"72571",0,0,0,0,0,48236548,18.62424,0,0,0
"72572",0,0,0,0,0,36805817,14.2108,0,0,0
"72573",0,0,0,0,0,38257795,14.77142,0,0,0
"72576",0,0,0,0,0,4.143e+08,159.9601,0,0,0
"72577",0,0,0,0,0,1.091e+08,42.11516,0,0,0
"72578",0,0,0,0,0,55444457,21.40722,0,0,0
"72579",0,0,0,0,0,97724690,37.73171,0,0,0
"72581",0,0,0,0,0,32223255,12.44147,0,0,0
"72583",0,0,0,0,0,2.570e+08,99.2093,0,0,0
"72584",0,0,0,0,0,82301467,31.77677,0,0,0
"72585",0,0,0,0,0,58228902,22.48231,0,0,0
"72587",0,0,0,0,0,27004640,10.42655,0,0,0
"72601",1,8,8,"5 or more","3 or more",9.580e+08,369.9013,313925.1,.1212072,.0003277
"72611",0,0,0,0,0,1.981e+08,76.47903,0,0,0
"72616",1,7,7,"5 or more","3 or more",5.441e+08,210.0652,718206.2,.277301,.0013201
"72617",1,1,1,1,1,97744487,37.73936,7.51e+07,28.99167,.768208
"72619",0,0,0,0,0,17631686,6.807632,0,0,0
"72623",0,0,0,0,0,72611745,28.03555,0,0,0
"72624",0,0,0,0,0,1.764e+08,68.12496,0,0,0
"72626",0,0,0,0,0,15854576,6.121486,0,0,0
"72628",1,1,1,1,1,2.927e+08,113.0127,2.09e+08,80.59664,.7131647
"72629",0,0,0,0,0,1.135e+08,43.81285,0,0,0
"72630",0,0,0,0,0,6888296,2.659586,0,0,0
"72631",1,1,1,1,1,1.344e+08,51.88383,1.28e+07,4.947027,.0953481
"72632",1,1,1,1,1,2.663e+08,102.8222,1.16e+07,4.465199,.0434264
"72633",0,0,0,0,0,2.447e+08,94.48949,0,0,0
"72634",1,1,1,1,1,3.397e+08,131.1442,1.34e+07,5.17638,.0394709
"58704",0,0,0,0,0,5004902,1.932403,0,0,0
"58705",0,0,0,0,0,385418,.1488107,0,0,0
"58707",0,0,0,0,0,165856,.0640374,0,0,0
"64449",0,0,0,0,0,1.030e+08,39.77501,0,0,0
"64451",0,0,0,0,0,1.252e+08,48.33097,0,0,0
"58710",0,0,0,0,0,5.048e+08,194.8951,0,0,0
"64453",0,0,0,0,0,97396669,37.60506,0,0,0
"58711",0,0,0,0,0,3.066e+08,118.3785,0,0,0
"64454",0,0,0,0,0,1.710e+08,66.00777,0,0,0
"64455",0,0,0,0,0,1.355e+08,52.31613,0,0,0
"58712",0,0,0,0,0,3.166e+08,122.2398,0,0,0
"58713",0,0,0,0,0,70459260,27.20447,0,0,0
"64456",0,0,0,0,0,4.374e+08,168.8642,0,0,0
"58716",0,0,0,0,0,1.876e+08,72.44495,0,0,0
"64457",0,0,0,0,0,1.033e+08,39.88385,0,0,0
"64458",0,0,0,0,0,1.584e+08,61.16976,0,0,0
"64459",0,0,0,0,0,64455962,24.88659,0,0,0
"64461",0,0,0,0,0,2.000e+08,77.23472,0,0,0
"58718",0,0,0,0,0,1.132e+09,437.0657,0,0,0
"64463",0,0,0,0,0,3.594e+08,138.7676,0,0,0
"58721",0,0,0,0,0,6.398e+08,247.035,0,0,0
"64465",0,0,0,0,0,2.483e+08,95.88485,0,0,0
"64466",0,0,0,0,0,1.516e+08,58.52121,0,0,0
"58722",0,0,0,0,0,1.651e+08,63.75832,0,0,0
"64467",0,0,0,0,0,1.151e+08,44.44598,0,0,0
"58723",0,0,0,0,0,5.523e+08,213.2284,0,0,0
"58725",0,0,0,0,0,3.764e+08,145.3247,0,0,0
"64468",1,10,"10 or more","5 or more","3 or more",3.752e+08,144.8692,374664.5,.1446588,.0009985
"58727",0,0,0,0,0,6.530e+08,252.1104,0,0,0
"64469",0,0,0,0,0,3.185e+08,122.9679,0,0,0
"58730",0,0,0,0,0,6.567e+08,253.5347,0,0,0
"64470",0,0,0,0,0,1.978e+08,76.3654,0,0,0
"58731",0,0,0,0,0,3.077e+08,118.7997,0,0,0
"64471",0,0,0,0,0,1.090e+08,42.07491,0,0,0
"58733",0,0,0,0,0,2.501e+08,96.55685,0,0,0
"64473",0,0,0,0,0,2.858e+08,110.3367,0,0,0
"58734",0,0,0,0,0,4.981e+08,192.2982,0,0,0
"64474",0,0,0,0,0,1.560e+08,60.22723,0,0,0
"64475",0,0,0,0,0,1.833e+08,70.76793,0,0,0
"97712",0,0,0,0,0,4.487e+08,173.2321,0,0,0
"97720",1,4,4,4,4,2.877e+09,1110.9,3.36e+08,129.5795,.1166438
"97721",0,0,0,0,0,4.395e+09,1696.981,0,0,0
"97722",0,0,0,0,0,1.297e+09,500.8718,0,0,0
"97730",1,1,1,1,1,34284010,13.23713,2.93e+07,11.3244,.8555028
"97731",1,1,1,1,1,1.257e+08,48.54697,2614029,1.009282,.0207898
"97732",0,0,0,0,0,2.226e+08,85.9509,0,0,0
"97733",1,3,3,3,"3 or more",9.434e+08,364.2525,6.60e+08,254.7671,.6994246
"97734",1,2,2,2,2,4.060e+08,156.7678,1.97e+08,75.99107,.4847365
"97735",1,1,1,1,1,8.746e+08,337.6813,4.01e+07,15.48737,.0458638
"97736",0,0,0,0,0,1.429e+09,551.6646,0,0,0
"97737",1,1,1,1,1,67334736,25.99809,1.43e+07,5.513449,.2120713
"97738",1,1,1,1,1,1.915e+08,73.93365,31693.74,.012237,.0001655
"97739",1,2,2,2,2,5.873e+08,226.7745,3.31e+08,127.7803,.5634685
"97741",1,12,"10 or more","5 or more","3 or more",9.137e+08,352.7722,1.65e+08,63.7379,.1806772
"97750",1,1,1,1,1,9.938e+08,383.7013,158.5176,.0000612,1.60e-07
"97751",1,2,2,2,2,9.059e+08,349.7736,1.41e+08,54.46957,.1557281
"97752",1,1,1,1,1,3.950e+08,152.5204,7.55e+07,29.14509,.1910898
"97753",0,0,0,0,0,3.071e+08,118.563,0,0,0
"97754",1,15,"10 or more","5 or more","3 or more",3.150e+09,1216.111,4.44e+08,171.2753,.1408385
"97756",1,21,"10 or more","5 or more","3 or more",2.931e+08,113.1746,2068062,.7984834,.0070553
"97758",1,1,1,1,1,1.503e+09,580.4854,2.14e+07,8.270497,.0142476
"97759",1,3,3,3,"3 or more",9.988e+08,385.6394,7.62e+08,294.1381,.7627282
"97760",1,1,1,1,1,2.510e+08,96.90357,2.97e+07,11.46163,.1182788
"97761",1,1,1,1,1,9.738e+08,375.9904,26842.4,.0103639,.0000276
"97801",1,21,"10 or more","5 or more","3 or more",1.276e+09,492.8038,7656542,2.956207,.0059988
"97810",1,1,1,1,1,5.217e+08,201.4134,8.20e+07,31.64549,.1571171
"97812",0,0,0,0,0,1.254e+09,483.9964,0,0,0
"97813",0,0,0,0,0,1.414e+08,54.60823,0,0,0
"97814",1,8,8,"5 or more","3 or more",1.994e+09,769.7525,3.68e+08,142.015,.1844943
"97817",1,3,3,3,"3 or more",3.465e+08,133.7915,3.20e+08,123.451,.9227116
"97818",1,7,7,"5 or more","3 or more",2.046e+08,79.00675,1371867,.5296807,.0067042
"97819",1,1,1,1,1,1.165e+08,44.98854,1.06e+07,4.091835,.0909528
"97820",1,2,2,2,2,8.759e+08,338.2009,3.80e+08,146.6689,.4336738
"97823",0,0,0,0,0,1.626e+09,627.7734,0,0,0
"85017",1,3,3,3,"3 or more",13597689,5.250097,360203.7,.1390754,.0264901
"85018",1,8,8,"5 or more","3 or more",28898866,11.15791,4780382,1.845716,.1654176
"20838",0,0,0,0,0,7018249,2.709761,0,0,0
"20839",0,0,0,0,0,12730753,4.915371,0,0,0
"07423",1,6,6,"5 or more","3 or more",4539704,1.752789,135655.2,.0523768,.029882
"20841",1,10,"10 or more","5 or more","3 or more",69641299,26.88866,1.40e+07,5.410685,.2012255
"20842",1,5,5,"5 or more",5,1.449e+08,55.95892,8072091,3.116652,.0556954
"07424",1,7,7,"5 or more","3 or more",15353695,5.928095,1687965,.6517268,.1099387
"07430",1,3,3,3,"3 or more",66870961,25.81902,1.26e+07,4.851872,.1879185
"20850",1,52,"10 or more","5 or more","3 or more",36692859,14.16719,3253860,1.256323,.0886783
"07432",1,3,3,3,"3 or more",4089772,1.57907,52583.88,.0203027,.0128574
"07435",1,2,2,2,2,44157431,17.04928,343844.5,.1327591,.0077868
"20851",1,12,"10 or more","5 or more","3 or more",6152443,2.375472,1378240,.5321414,.2240151
"41739",0,0,0,0,0,5749796,2.220009,0,0,0
"41740",0,0,0,0,0,46503333,17.95504,0,0,0
"41745",1,1,1,1,1,16948360,6.543798,504680.2,.1948581,.0297775
"41746",0,0,0,0,0,20585124,7.947961,0,0,0
"41749",1,1,1,1,1,2.459e+08,94.93117,5.34e+07,20.63624,.2173811
"41751",0,0,0,0,0,2140108,.8263003,0,0,0
"41754",0,0,0,0,0,11645356,4.496297,0,0,0
"41759",0,0,0,0,0,13809403,5.331841,0,0,0
"41760",0,0,0,0,0,120055,.0463535,0,0,0
"41762",1,1,1,1,1,15145158,5.847578,6232222,2.406274,.4114993
"41763",0,0,0,0,0,65694689,25.36486,0,0,0
"41764",0,0,0,0,0,49657060,19.1727,0,0,0
"41766",1,1,1,1,1,12748653,4.922282,4967806,1.918081,.389673
"41772",0,0,0,0,0,82115545,31.70499,0,0,0
"41773",0,0,0,0,0,42708821,16.48997,0,0,0
"41774",0,0,0,0,0,1.253e+08,48.37872,0,0,0
"41775",1,1,1,1,1,23793846,9.186855,1758658,.6790217,.0739123
"41776",0,0,0,0,0,78454589,30.29149,0,0,0
"41777",0,0,0,0,0,1.002e+08,38.68642,0,0,0
"41804",0,0,0,0,0,34591952,13.35603,0,0,0
"41810",0,0,0,0,0,6865827,2.650911,0,0,0
"41812",0,0,0,0,0,15742915,6.078373,0,0,0
"41815",0,0,0,0,0,16656026,6.430928,0,0,0
"41817",0,0,0,0,0,7347097,2.83673,0,0,0
"41819",1,1,1,1,1,45408902,17.53247,151137.2,.0583544,.0033284
"41821",0,0,0,0,0,62469131,24.11947,0,0,0
"41822",0,0,0,0,0,78295229,30.22996,0,0,0
"41824",0,0,0,0,0,24349377,9.401347,0,0,0
"41825",0,0,0,0,0,15613612,6.028449,0,0,0
"41826",0,0,0,0,0,26324923,10.16411,0,0,0
"41828",0,0,0,0,0,48834554,18.85513,0,0,0
"41831",0,0,0,0,0,26031048,10.05064,0,0,0
"41832",0,0,0,0,0,16656648,6.431168,0,0,0
"41833",0,0,0,0,0,41648669,16.08064,0,0,0
"41834",0,0,0,0,0,32315526,12.47709,0,0,0
"41835",0,0,0,0,0,15369681,5.934267,0,0,0
"41836",0,0,0,0,0,28108379,10.85271,0,0,0
"62340",0,0,0,0,0,2.382e+08,91.9665,0,0,0
"62341",1,3,3,3,"3 or more",1.291e+08,49.84064,219518.9,.0847567,.0017006
"54166",1,22,"10 or more","5 or more","3 or more",3.940e+08,152.1272,3303360,1.275434,.008384
"54169",1,3,3,3,"3 or more",8994458,3.47278,1245530,.4809019,.1384775
"62343",0,0,0,0,0,2.095e+08,80.90098,0,0,0
"62344",0,0,0,0,0,92629124,35.76431,0,0,0
"62345",0,0,0,0,0,55983253,21.61526,0,0,0
